# ================================================================
# SRL-2015 — Autonomous DFIR Agent : TOOL-EXECUTION log
# Every forensic command the agent ran, from the provenance ledger.
# format:  [start-time UTC]  OK/FAIL  <prov-id>  <tool> (<wrapper>):  <command>
# ================================================================
[2026-06-15 23:49:22 UTC] OK   cmd-000001 sha256sum (hash_evidence): sha256sum /home/sansforensics/DFIR - Final Submission/2015 extracted Evidances/xp-tdungan-10.3.58.7/xp-tdungan-memory/xp-tdungan-memory-raw.001
[2026-06-15 23:52:22 UTC] OK   cmd-000057 icat (carve_files): icat /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/mounts/ewf_xp-tdungan-c-drive/ewf1 50811
[2026-06-15 23:52:22 UTC] OK   cmd-000026 icat (carve_files): carve_files 32/32 files
[2026-06-15 23:52:22 UTC] OK   cmd-000059 java_idx (parse_java_cache): parse_java_cache /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved
[2026-06-15 23:52:22 UTC] OK   cmd-000060 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3019_pkxezy1tji98.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000061 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3019_pkxezy1tji98.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000062 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3019_pkxezy1tji98.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000063 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3019_pkxezy1tji98.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000064 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3019_pkxezy1tji98.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000065 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3022_svchost.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000066 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3022_svchost.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000067 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3022_svchost.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000068 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3022_svchost.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000069 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3022_svchost.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000070 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3108_a.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000071 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3108_a.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000072 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3108_a.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000073 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3108_a.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000074 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/3108_a.exe
[2026-06-15 23:52:22 UTC] OK   cmd-000075 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5242_kernel32.dll
[2026-06-15 23:52:22 UTC] OK   cmd-000076 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5242_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000077 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5242_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000078 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5242_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000079 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5242_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000080 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5248_python25.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000081 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5248_python25.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000082 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5248_python25.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000083 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5248_python25.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000084 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5248_python25.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000085 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5249_MSVCR71.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000086 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5249_MSVCR71.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000087 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5249_MSVCR71.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000088 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5249_MSVCR71.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000089 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5249_MSVCR71.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000090 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5366_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000091 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5366_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000092 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5366_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000093 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5366_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000094 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5366_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000095 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5412_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000096 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5412_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000097 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5412_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000098 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5412_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000099 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5412_kernel32.dll
[2026-06-15 23:52:23 UTC] OK   cmd-000100 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5516_srdiag.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000101 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5516_srdiag.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000102 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5516_srdiag.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000103 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5516_srdiag.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000104 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/5516_srdiag.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000105 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/7372_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000106 pyinstaller (detect_pyinstaller): detect_pyinstaller /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/7372_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000107 urls (extract_embedded_urls): extract_embedded_urls /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/7372_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000108 pdb (extract_pdb_paths): extract_pdb_paths /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/7372_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000109 hashlib (hash_file): hashlib md5+sha1+sha256 /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/7372_a.exe
[2026-06-15 23:52:23 UTC] OK   cmd-000110 pe (extract_pe_metadata): extract_pe_metadata /home/sansforensics/Desktop/DFIR agent/Agent analysis/cases/srl2015/hosts/xp-tdungan/extracted/carved/7665_python25.dll
